order_id,customer_id,order_date,product_id,quantity,status,payment_method,total_amount
ORD-00003969,CUST-000178,2026-01-09,PROD-00060,5,cancelled,PayPal,1635.81
ORD-00003970,CUST-000175,2025-03-28,PROD-00061,1,completed,PayPal,1439.14
ORD-00003971,CUST-000974,2025-06-23,PROD-00034,1,completed,Debit Card,606.09
ORD-00003972,CUST-000070,2025-11-20,PROD-00149,1,completed,PayPal,1441.04
ORD-00003973,CUST-000981,2025-04-13,PROD-00042,2,pending,Credit Card,1764.54
ORD-00003974,CUST-000060,2025-03-28,PROD-00113,4,pending,Debit Card,1768.53
ORD-00003975,CUST-000474,2026-02-02,PROD-00187,1,pending,Debit Card,1279.4
ORD-00003976,CUST-000508,2025-02-23,PROD-00083,3,pending,Credit Card,1252.15
ORD-00003977,CUST-000853,2026-01-14,PROD-00154,2,pending,Credit Card,784.91
ORD-00003978,CUST-000656,2025-03-09,PROD-00139,2,cancelled,PayPal,325.09
ORD-00003979,CUST-000694,2025-12-15,PROD-00121,2,pending,Debit Card,1746.98
ORD-00003980,CUST-000066,2025-07-20,PROD-00047,2,pending,Debit Card,99.4
ORD-00003981,CUST-000979,2025-04-02,PROD-00150,3,pending,PayPal,1521.33
ORD-00003982,CUST-000289,2025-04-21,PROD-00183,3,cancelled,Debit Card,1484.21
ORD-00003983,CUST-000970,2026-01-31,PROD-00064,4,completed,Debit Card,391.5
ORD-00003984,CUST-000588,2026-01-15,PROD-00197,1,completed,Credit Card,277.38
ORD-00003985,CUST-000089,2025-05-23,PROD-00013,1,cancelled,PayPal,1932.7
ORD-00003986,CUST-000043,2025-06-24,PROD-00061,3,cancelled,Debit Card,843.54
ORD-00003987,CUST-000941,2025-04-30,PROD-00191,5,completed,Debit Card,1834.33
ORD-00003988,CUST-001000,2026-01-24,PROD-00019,4,completed,PayPal,596.87
ORD-00003989,CUST-000037,2025-11-05,PROD-00162,2,cancelled,Credit Card,717.99
ORD-00003990,CUST-000602,2025-04-01,PROD-00159,5,pending,Debit Card,722.82
ORD-00003991,CUST-000613,2025-12-16,PROD-00082,1,pending,Credit Card,361.87
ORD-00003992,CUST-000146,2025-08-13,PROD-00127,4,cancelled,PayPal,514.55
ORD-00003993,CUST-000571,2025-11-15,PROD-00117,2,completed,Credit Card,734.22
ORD-00003994,CUST-000297,2025-04-09,PROD-00039,2,completed,PayPal,368.77
ORD-00003995,CUST-000696,2025-11-19,PROD-00083,3,cancelled,Debit Card,777.35
ORD-00003996,CUST-000982,2025-12-19,PROD-00050,2,cancelled,Debit Card,22.99
ORD-00003997,CUST-000553,2025-10-29,PROD-00051,2,pending,PayPal,618.04
ORD-00003998,CUST-000899,2025-05-20,PROD-00005,3,cancelled,Debit Card,1008.21
ORD-00003999,CUST-000614,2025-07-21,PROD-00149,3,completed,PayPal,939.96
ORD-00004000,CUST-000824,2025-10-29,PROD-00043,1,pending,Debit Card,1372.57
ORD-00004001,CUST-000785,2026-01-08,PROD-00130,3,completed,Debit Card,1536.86
ORD-00004002,CUST-000321,2025-09-21,PROD-00049,4,pending,PayPal,1255.35
ORD-00004003,CUST-000926,2025-11-16,PROD-00047,4,pending,Debit Card,1322.71
ORD-00004004,CUST-000164,2025-12-27,PROD-00154,3,pending,Credit Card,550.65
ORD-00004005,CUST-000464,2025-08-21,PROD-00128,4,pending,Credit Card,336.84
ORD-00004006,CUST-000368,2025-05-20,PROD-00146,2,completed,PayPal,179.5
ORD-00004007,CUST-000409,2025-07-29,PROD-00090,5,completed,Credit Card,1622.85
ORD-00004008,CUST-000138,2025-10-04,PROD-00008,3,cancelled,Debit Card,1856.34
ORD-00004009,CUST-000155,2025-07-14,PROD-00152,3,completed,Credit Card,658.71
ORD-00004010,CUST-000886,2025-12-20,PROD-00197,4,completed,Credit Card,320.24
ORD-00004011,CUST-000326,2025-06-09,PROD-00081,5,pending,Credit Card,883.07
ORD-00004012,CUST-000475,2025-04-12,PROD-00172,2,cancelled,PayPal,361.27
ORD-00004013,CUST-000638,2026-02-13,PROD-00186,3,cancelled,Credit Card,104.64
ORD-00004014,CUST-000387,2025-07-22,PROD-00020,3,cancelled,PayPal,1254.53
ORD-00004015,CUST-000028,2025-09-21,PROD-00166,5,pending,Credit Card,405.17
ORD-00004016,CUST-000742,2025-05-31,PROD-00028,2,cancelled,Debit Card,1525.36
ORD-00004017,CUST-000042,2025-10-05,PROD-00012,3,cancelled,Debit Card,1706.3
ORD-00004018,CUST-000230,2026-01-13,PROD-00181,2,completed,Debit Card,185.74
ORD-00004019,CUST-000871,2025-11-07,PROD-00039,1,completed,Credit Card,756.78
ORD-00004020,CUST-000304,2025-05-26,PROD-00131,1,cancelled,PayPal,1085.89
ORD-00004021,CUST-000891,2025-10-01,PROD-00112,5,pending,Debit Card,1009.02
ORD-00004022,CUST-000412,2025-02-22,PROD-00077,1,completed,Debit Card,237.28
ORD-00004023,CUST-000335,2025-04-04,PROD-00068,5,cancelled,Credit Card,791.14
ORD-00004024,CUST-000313,2025-09-26,PROD-00193,2,cancelled,Credit Card,104.31
ORD-00004025,CUST-000398,2025-11-22,PROD-00046,5,cancelled,PayPal,895.64
ORD-00004026,CUST-000538,2025-11-02,PROD-00123,2,pending,Debit Card,668.04
ORD-00004027,CUST-000755,2025-09-21,PROD-00100,4,pending,PayPal,1502.89
ORD-00004028,CUST-000794,2025-12-17,PROD-00191,1,cancelled,PayPal,1453.96
ORD-00004029,CUST-000223,2025-09-22,PROD-00076,2,completed,Debit Card,299.0
ORD-00004030,CUST-000953,2026-02-10,PROD-00112,2,completed,Credit Card,402.75
ORD-00004031,CUST-000018,2025-05-24,PROD-00079,1,completed,PayPal,342.93
ORD-00004032,CUST-000260,2025-11-09,PROD-00137,2,completed,PayPal,1470.82
ORD-00004033,CUST-000961,2025-05-17,PROD-00131,5,cancelled,Credit Card,198.29
ORD-00004034,CUST-000884,2025-05-24,PROD-00158,4,completed,PayPal,1184.49
ORD-00004035,CUST-000609,2025-03-11,PROD-00157,3,cancelled,Debit Card,1063.15
ORD-00004036,CUST-000668,2025-03-20,PROD-00042,5,cancelled,Credit Card,239.57
ORD-00004037,CUST-000563,2025-07-16,PROD-00006,1,completed,PayPal,856.05
ORD-00004038,CUST-000022,2026-02-10,PROD-00189,2,cancelled,Credit Card,143.53
ORD-00004039,CUST-000357,2025-06-03,PROD-00051,2,cancelled,PayPal,402.92
ORD-00004040,CUST-000406,2025-04-04,PROD-00049,1,completed,PayPal,1270.98
ORD-00004041,CUST-000335,2025-02-23,PROD-00046,3,completed,Debit Card,1800.31
ORD-00004042,CUST-000564,2025-05-09,PROD-00182,1,pending,Debit Card,1384.44
ORD-00004043,CUST-000948,2025-04-03,PROD-00107,5,completed,Debit Card,1561.14
ORD-00004044,CUST-000786,2025-11-03,PROD-00157,1,completed,PayPal,808.25
ORD-00004045,CUST-000715,2025-07-23,PROD-00111,2,pending,PayPal,1868.45
ORD-00004046,CUST-000879,2025-06-26,PROD-00059,2,cancelled,Credit Card,1766.39
ORD-00004047,CUST-000514,2025-08-04,PROD-00157,4,cancelled,Credit Card,444.69
ORD-00004048,CUST-000496,2025-04-16,PROD-00105,1,cancelled,PayPal,1277.3
ORD-00004049,CUST-000905,2025-10-17,PROD-00162,5,pending,Credit Card,807.35
ORD-00004050,CUST-000108,2025-04-08,PROD-00064,4,cancelled,PayPal,1930.96
ORD-00004051,CUST-000112,2025-07-06,PROD-00001,1,completed,Credit Card,1334.37
ORD-00004052,CUST-000811,2026-02-14,PROD-00041,2,completed,Debit Card,1225.37
ORD-00004053,CUST-000102,2025-07-10,PROD-00173,5,cancelled,Debit Card,1942.22
ORD-00004054,CUST-000358,2025-08-30,PROD-00048,4,cancelled,Debit Card,1462.08
ORD-00004055,CUST-000065,2025-06-02,PROD-00136,4,pending,Debit Card,1877.03
ORD-00004056,CUST-000754,2025-10-22,PROD-00180,1,pending,PayPal,996.16
ORD-00004057,CUST-000098,2026-01-01,PROD-00167,1,pending,Debit Card,1452.24
ORD-00004058,CUST-000846,2025-04-16,PROD-00149,2,completed,Debit Card,1799.73
ORD-00004059,CUST-000552,2025-07-14,PROD-00134,1,cancelled,PayPal,509.78
ORD-00004060,CUST-000077,2025-05-01,PROD-00160,2,pending,Debit Card,900.3
ORD-00004061,CUST-000420,2025-10-23,PROD-00030,4,cancelled,Debit Card,239.12
ORD-00004062,CUST-000994,2026-02-03,PROD-00152,4,cancelled,Debit Card,1293.64
ORD-00004063,CUST-000555,2025-05-21,PROD-00178,3,pending,Debit Card,1005.01
ORD-00004064,CUST-000753,2025-08-19,PROD-00173,1,cancelled,Debit Card,318.34
ORD-00004065,CUST-000401,2025-06-02,PROD-00097,3,cancelled,PayPal,1077.06
ORD-00004066,CUST-000783,2025-03-11,PROD-00044,5,pending,Debit Card,1662.28
ORD-00004067,CUST-000142,2025-02-23,PROD-00083,4,completed,PayPal,1241.15
ORD-00004068,CUST-000608,2025-08-10,PROD-00145,2,pending,PayPal,462.56
ORD-00004069,CUST-000280,2025-03-16,PROD-00172,4,cancelled,Debit Card,37.88
ORD-00004070,CUST-000456,2026-01-13,PROD-00189,3,completed,Debit Card,1726.07
ORD-00004071,CUST-000024,2025-03-15,PROD-00114,3,cancelled,PayPal,302.58
ORD-00004072,CUST-000633,2025-08-08,PROD-00106,4,cancelled,PayPal,144.6
ORD-00004073,CUST-000449,2025-06-07,PROD-00147,5,pending,PayPal,62.76
ORD-00004074,CUST-000004,2025-07-23,PROD-00142,5,pending,PayPal,1378.28
ORD-00004075,CUST-000510,2026-01-10,PROD-00066,5,pending,Debit Card,1243.26
ORD-00004076,CUST-000585,2025-04-14,PROD-00073,4,pending,Credit Card,1908.14
ORD-00004077,CUST-000199,2025-06-04,PROD-00156,5,pending,Credit Card,833.69
ORD-00004078,CUST-000249,2025-07-27,PROD-00074,4,cancelled,Debit Card,699.86
ORD-00004079,CUST-000409,2025-02-27,PROD-00188,5,cancelled,Debit Card,231.5
ORD-00004080,CUST-000390,2025-12-06,PROD-00075,5,cancelled,Credit Card,545.14
ORD-00004081,CUST-000324,2025-09-03,PROD-00003,5,completed,Debit Card,1287.22
ORD-00004082,CUST-000826,2025-09-24,PROD-00101,1,pending,Credit Card,254.17
ORD-00004083,CUST-000909,2025-06-29,PROD-00009,2,pending,Credit Card,1923.14
ORD-00004084,CUST-000041,2025-10-15,PROD-00102,4,pending,Debit Card,1211.62
ORD-00004085,CUST-000063,2025-08-05,PROD-00005,5,completed,PayPal,1078.59
ORD-00004086,CUST-000259,2025-10-31,PROD-00092,5,completed,Credit Card,21.08
ORD-00004087,CUST-000899,2025-06-02,PROD-00139,5,cancelled,Credit Card,1752.37
ORD-00004088,CUST-000824,2025-08-15,PROD-00011,3,pending,PayPal,1340.18
ORD-00004089,CUST-000554,2025-07-14,PROD-00142,2,cancelled,Debit Card,1479.05
ORD-00004090,CUST-000269,2025-04-21,PROD-00191,1,cancelled,PayPal,843.67
ORD-00004091,CUST-000887,2025-05-13,PROD-00061,1,completed,PayPal,1580.84
ORD-00004092,CUST-000938,2026-01-19,PROD-00004,1,completed,Credit Card,110.93
ORD-00004093,CUST-000354,2025-02-28,PROD-00185,4,cancelled,PayPal,221.61
ORD-00004094,CUST-000910,2025-05-18,PROD-00200,5,pending,Debit Card,422.55
ORD-00004095,CUST-000934,2025-08-18,PROD-00092,4,pending,Credit Card,1124.76
ORD-00004096,CUST-000786,2025-05-13,PROD-00145,2,pending,Debit Card,1336.63
ORD-00004097,CUST-000919,2026-02-04,PROD-00076,4,pending,Debit Card,122.54
ORD-00004098,CUST-000780,2025-08-27,PROD-00123,1,cancelled,Credit Card,1071.02
ORD-00004099,CUST-000166,2026-01-29,PROD-00107,1,completed,Credit Card,1269.43
ORD-00004100,CUST-000209,2025-04-03,PROD-00110,3,cancelled,Credit Card,114.26
ORD-00004101,CUST-000278,2025-11-12,PROD-00076,3,pending,Credit Card,1210.88
ORD-00004102,CUST-000961,2025-09-01,PROD-00012,4,pending,PayPal,1337.23
ORD-00004103,CUST-000978,2025-11-01,PROD-00109,5,pending,PayPal,346.37
ORD-00004104,CUST-000963,2025-06-01,PROD-00010,4,completed,Credit Card,251.32
ORD-00004105,CUST-000933,2025-10-20,PROD-00089,5,cancelled,PayPal,1747.04
ORD-00004106,CUST-000141,2025-12-11,PROD-00081,4,completed,Credit Card,1879.1
ORD-00004107,CUST-000186,2025-11-22,PROD-00032,5,completed,PayPal,487.11
ORD-00004108,CUST-000955,2025-03-01,PROD-00163,3,pending,Credit Card,532.07
ORD-00004109,CUST-000315,2025-09-17,PROD-00123,4,pending,Debit Card,591.38
ORD-00004110,CUST-000805,2026-01-11,PROD-00084,3,cancelled,Credit Card,1209.55
ORD-00004111,CUST-000335,2025-05-21,PROD-00044,1,completed,Debit Card,465.94
ORD-00004112,CUST-000007,2025-06-05,PROD-00126,1,completed,PayPal,679.37
ORD-00004113,CUST-000357,2025-12-15,PROD-00056,1,completed,Debit Card,1661.22
ORD-00004114,CUST-000922,2025-11-26,PROD-00153,1,completed,Debit Card,513.29
ORD-00004115,CUST-000131,2025-10-24,PROD-00169,2,completed,Credit Card,1860.01
ORD-00004116,CUST-000798,2025-09-13,PROD-00121,2,cancelled,Credit Card,1273.95
ORD-00004117,CUST-000475,2025-10-04,PROD-00127,2,pending,PayPal,1081.42
ORD-00004118,CUST-000559,2025-12-11,PROD-00188,2,cancelled,PayPal,1120.26
ORD-00004119,CUST-000730,2025-09-03,PROD-00173,3,cancelled,PayPal,358.52
ORD-00004120,CUST-000599,2025-04-29,PROD-00172,3,completed,Debit Card,1686.56
ORD-00004121,CUST-000144,2025-08-22,PROD-00183,3,completed,PayPal,249.0
ORD-00004122,CUST-000515,2025-09-03,PROD-00084,4,pending,Debit Card,186.39
ORD-00004123,CUST-000069,2025-04-17,PROD-00015,3,completed,Debit Card,1706.33
ORD-00004124,CUST-000049,2025-03-01,PROD-00093,3,cancelled,Credit Card,531.49
ORD-00004125,CUST-000466,2025-11-30,PROD-00079,3,pending,Credit Card,1534.08
ORD-00004126,CUST-000654,2025-11-30,PROD-00055,3,completed,PayPal,887.95
ORD-00004127,CUST-000542,2025-07-25,PROD-00188,3,completed,PayPal,255.78
ORD-00004128,CUST-000595,2025-06-26,PROD-00077,5,pending,Credit Card,534.72
ORD-00004129,CUST-000868,2025-08-17,PROD-00155,2,completed,PayPal,478.11
ORD-00004130,CUST-000523,2025-05-01,PROD-00137,1,completed,Credit Card,267.13
ORD-00004131,CUST-000223,2025-11-17,PROD-00108,1,completed,Debit Card,418.06
ORD-00004132,CUST-000846,2025-11-12,PROD-00165,5,cancelled,Credit Card,865.71
ORD-00004133,CUST-000039,2025-07-27,PROD-00132,4,cancelled,Debit Card,1781.46
ORD-00004134,CUST-000832,2025-11-03,PROD-00143,1,pending,Credit Card,970.24
ORD-00004135,CUST-000487,2025-06-01,PROD-00051,1,pending,Debit Card,880.89
ORD-00004136,CUST-000324,2025-05-06,PROD-00176,1,pending,Credit Card,262.01
ORD-00004137,CUST-000709,2025-07-19,PROD-00079,4,pending,Debit Card,441.16
ORD-00004138,CUST-000336,2025-12-27,PROD-00187,2,pending,Debit Card,119.01
ORD-00004139,CUST-000525,2025-09-30,PROD-00145,1,pending,PayPal,1377.41
ORD-00004140,CUST-000193,2025-09-16,PROD-00075,3,pending,PayPal,193.49
ORD-00004141,CUST-000491,2025-03-29,PROD-00114,4,completed,Debit Card,1621.96
ORD-00004142,CUST-000603,2025-08-13,PROD-00017,3,completed,Credit Card,1630.99
ORD-00004143,CUST-000140,2025-05-04,PROD-00151,5,cancelled,PayPal,1779.54
ORD-00004144,CUST-000645,2025-05-22,PROD-00111,3,pending,Credit Card,1226.99
ORD-00004145,CUST-000589,2025-03-10,PROD-00150,1,cancelled,Credit Card,242.09
ORD-00004146,CUST-000546,2025-06-25,PROD-00153,5,pending,PayPal,471.19
ORD-00004147,CUST-000018,2025-08-13,PROD-00137,2,cancelled,Debit Card,693.95
ORD-00004148,CUST-000098,2025-05-21,PROD-00181,1,cancelled,Debit Card,831.01
ORD-00004149,CUST-000535,2025-06-24,PROD-00075,3,completed,Debit Card,603.72
ORD-00004150,CUST-000284,2025-05-16,PROD-00189,5,cancelled,PayPal,1246.12
ORD-00004151,CUST-000962,2026-02-07,PROD-00172,5,cancelled,PayPal,1174.02
ORD-00004152,CUST-000449,2025-02-28,PROD-00044,5,pending,PayPal,670.61
ORD-00004153,CUST-000728,2025-03-21,PROD-00147,3,cancelled,Credit Card,1891.99
ORD-00004154,CUST-000760,2025-09-16,PROD-00029,5,completed,Credit Card,304.05
ORD-00004155,CUST-000452,2025-04-13,PROD-00191,5,pending,Debit Card,1086.85
ORD-00004156,CUST-000677,2025-07-22,PROD-00170,1,completed,PayPal,1067.06
ORD-00004157,CUST-000193,2025-03-10,PROD-00164,5,pending,Credit Card,935.0
ORD-00004158,CUST-000949,2025-08-11,PROD-00085,5,cancelled,PayPal,1833.49
ORD-00004159,CUST-000269,2025-09-05,PROD-00085,1,pending,Credit Card,862.4
ORD-00004160,CUST-000779,2025-11-19,PROD-00041,5,pending,Debit Card,227.53
ORD-00004161,CUST-000187,2025-03-31,PROD-00186,2,cancelled,Credit Card,435.64
ORD-00004162,CUST-000515,2026-02-19,PROD-00088,4,cancelled,Credit Card,1555.21
ORD-00004163,CUST-000592,2025-09-10,PROD-00063,5,pending,Debit Card,177.98
ORD-00004164,CUST-000968,2025-11-11,PROD-00087,5,completed,Credit Card,1481.02
ORD-00004165,CUST-000633,2025-05-13,PROD-00169,5,cancelled,Credit Card,1670.12
ORD-00004166,CUST-000456,2025-05-11,PROD-00120,5,completed,PayPal,644.93
ORD-00004167,CUST-000574,2025-07-07,PROD-00109,4,cancelled,Credit Card,457.6
ORD-00004168,CUST-000809,2025-03-07,PROD-00096,1,cancelled,Debit Card,639.9
ORD-00004169,CUST-000517,2025-02-26,PROD-00138,1,cancelled,PayPal,1923.15
ORD-00004170,CUST-000013,2025-09-25,PROD-00197,3,completed,Credit Card,1353.2
ORD-00004171,CUST-000021,2025-04-07,PROD-00192,1,completed,Debit Card,497.44
ORD-00004172,CUST-000599,2025-06-04,PROD-00021,1,completed,Debit Card,268.79
ORD-00004173,CUST-000588,2025-09-25,PROD-00122,3,completed,Debit Card,1734.96
ORD-00004174,CUST-000358,2025-08-05,PROD-00032,2,cancelled,PayPal,103.68
ORD-00004175,CUST-000061,2025-05-09,PROD-00177,5,pending,Debit Card,1599.25
ORD-00004176,CUST-000877,2025-06-26,PROD-00129,1,completed,PayPal,668.93
ORD-00004177,CUST-000901,2025-05-19,PROD-00035,3,completed,Debit Card,932.86
ORD-00004178,CUST-000411,2025-04-06,PROD-00018,3,cancelled,Debit Card,1002.45
ORD-00004179,CUST-000389,2025-12-13,PROD-00194,4,completed,PayPal,176.15
ORD-00004180,CUST-000707,2025-12-08,PROD-00090,5,cancelled,Debit Card,813.87
ORD-00004181,CUST-000252,2025-09-06,PROD-00054,3,completed,Debit Card,139.5
ORD-00004182,CUST-000008,2025-10-10,PROD-00161,3,cancelled,PayPal,1951.35
ORD-00004183,CUST-000770,2025-11-27,PROD-00111,1,pending,Debit Card,1912.14
ORD-00004184,CUST-000462,2025-03-10,PROD-00171,2,completed,Debit Card,681.94
ORD-00004185,CUST-000396,2025-11-01,PROD-00097,2,cancelled,PayPal,1144.84
ORD-00004186,CUST-000366,2025-09-08,PROD-00089,1,completed,PayPal,594.55
ORD-00004187,CUST-000403,2025-10-20,PROD-00174,5,completed,Debit Card,285.37
ORD-00004188,CUST-000521,2025-11-03,PROD-00062,4,pending,Credit Card,924.73
ORD-00004189,CUST-000876,2025-02-24,PROD-00041,5,cancelled,PayPal,1993.6
ORD-00004190,CUST-000666,2025-12-27,PROD-00097,4,completed,PayPal,1829.94
ORD-00004191,CUST-000303,2025-12-18,PROD-00046,5,completed,PayPal,1618.33
ORD-00004192,CUST-000263,2025-05-12,PROD-00018,4,completed,Credit Card,1788.74
ORD-00004193,CUST-000639,2025-07-22,PROD-00179,4,pending,Debit Card,1785.45
ORD-00004194,CUST-000343,2025-06-23,PROD-00138,3,pending,PayPal,104.85
ORD-00004195,CUST-000383,2025-03-26,PROD-00032,1,completed,Debit Card,1129.23
ORD-00004196,CUST-000002,2025-09-23,PROD-00035,4,completed,Credit Card,542.84
ORD-00004197,CUST-000499,2026-01-26,PROD-00108,2,pending,Credit Card,1868.58
ORD-00004198,CUST-000522,2025-06-03,PROD-00027,3,cancelled,PayPal,1359.34
ORD-00004199,CUST-000465,2025-07-28,PROD-00030,5,cancelled,Credit Card,1192.12
ORD-00004200,CUST-000814,2025-06-29,PROD-00055,1,cancelled,PayPal,1158.76
ORD-00004201,CUST-000046,2025-07-02,PROD-00108,4,pending,PayPal,1396.44
ORD-00004202,CUST-000882,2025-08-06,PROD-00169,5,cancelled,Debit Card,1841.33
ORD-00004203,CUST-000584,2025-11-03,PROD-00045,2,cancelled,Debit Card,1531.79
ORD-00004204,CUST-000285,2025-03-03,PROD-00158,5,pending,PayPal,1744.91
ORD-00004205,CUST-000773,2025-03-29,PROD-00090,1,cancelled,Credit Card,1665.69
ORD-00004206,CUST-000786,2025-10-09,PROD-00085,5,cancelled,PayPal,288.85
ORD-00004207,CUST-000503,2025-03-01,PROD-00032,4,pending,Credit Card,62.12
ORD-00004208,CUST-000992,2025-06-02,PROD-00109,5,cancelled,Credit Card,1581.9
ORD-00004209,CUST-000776,2025-04-25,PROD-00099,3,cancelled,Credit Card,422.13
ORD-00004210,CUST-000970,2025-04-20,PROD-00054,5,cancelled,Debit Card,1804.27
ORD-00004211,CUST-000520,2025-11-18,PROD-00127,2,cancelled,PayPal,897.51
ORD-00004212,CUST-000766,2025-11-17,PROD-00092,5,completed,Debit Card,483.39
ORD-00004213,CUST-000415,2025-05-04,PROD-00073,4,pending,Credit Card,1662.21
ORD-00004214,CUST-000097,2025-05-09,PROD-00060,1,cancelled,Credit Card,1252.92
ORD-00004215,CUST-000116,2025-04-11,PROD-00090,2,cancelled,Debit Card,1749.23
ORD-00004216,CUST-000993,2025-08-09,PROD-00006,2,cancelled,Credit Card,803.88
ORD-00004217,CUST-000358,2025-10-22,PROD-00068,2,completed,PayPal,154.28
ORD-00004218,CUST-000868,2025-05-15,PROD-00044,2,completed,Debit Card,89.0
ORD-00004219,CUST-000669,2025-04-12,PROD-00092,4,pending,Credit Card,34.5
ORD-00004220,CUST-000777,2025-04-06,PROD-00072,1,completed,Credit Card,1420.41
ORD-00004221,CUST-000507,2026-01-21,PROD-00177,5,cancelled,PayPal,217.42
ORD-00004222,CUST-000221,2025-05-07,PROD-00041,3,pending,Credit Card,1683.57
ORD-00004223,CUST-000659,2025-10-09,PROD-00020,1,cancelled,PayPal,1434.88
ORD-00004224,CUST-000317,2026-01-10,PROD-00026,2,completed,PayPal,1097.09
ORD-00004225,CUST-000477,2025-06-11,PROD-00008,5,cancelled,Debit Card,1124.88
ORD-00004226,CUST-000155,2025-10-31,PROD-00191,4,pending,Debit Card,825.61
ORD-00004227,CUST-000188,2025-04-19,PROD-00046,3,completed,PayPal,1687.12
ORD-00004228,CUST-000813,2025-03-17,PROD-00037,2,pending,Credit Card,544.73
ORD-00004229,CUST-000912,2026-01-17,PROD-00178,2,completed,PayPal,217.36
ORD-00004230,CUST-000547,2025-08-14,PROD-00160,1,completed,Credit Card,624.85
ORD-00004231,CUST-000539,2025-02-24,PROD-00111,1,cancelled,PayPal,445.92
ORD-00004232,CUST-000487,2025-07-09,PROD-00004,2,cancelled,PayPal,908.33
ORD-00004233,CUST-000669,2025-09-05,PROD-00044,1,completed,Credit Card,82.96
ORD-00004234,CUST-000344,2025-10-30,PROD-00200,2,pending,PayPal,1448.45
ORD-00004235,CUST-000072,2026-01-14,PROD-00147,3,completed,PayPal,1917.7
ORD-00004236,CUST-000598,2025-04-02,PROD-00008,1,pending,PayPal,962.08
ORD-00004237,CUST-000321,2025-11-28,PROD-00008,1,completed,PayPal,501.92
ORD-00004238,CUST-000342,2025-05-10,PROD-00145,1,completed,PayPal,448.05
ORD-00004239,CUST-000473,2025-04-19,PROD-00023,2,completed,Debit Card,913.91
ORD-00004240,CUST-000165,2025-04-02,PROD-00024,1,completed,Debit Card,1629.73
ORD-00004241,CUST-000580,2025-05-16,PROD-00011,5,pending,Credit Card,1317.07
ORD-00004242,CUST-000508,2025-12-16,PROD-00037,2,completed,Credit Card,1612.44
ORD-00004243,CUST-000260,2025-05-30,PROD-00081,3,cancelled,PayPal,1588.85
ORD-00004244,CUST-000508,2025-08-31,PROD-00029,5,completed,Debit Card,1619.33
ORD-00004245,CUST-000988,2025-09-13,PROD-00018,4,completed,PayPal,528.53
ORD-00004246,CUST-000251,2025-10-27,PROD-00105,1,completed,Credit Card,1523.96
ORD-00004247,CUST-000301,2026-02-04,PROD-00034,2,pending,Credit Card,203.83
ORD-00004248,CUST-000407,2026-01-29,PROD-00004,2,pending,Credit Card,445.05
ORD-00004249,CUST-000602,2026-01-17,PROD-00070,1,completed,Debit Card,1829.45
ORD-00004250,CUST-000681,2026-01-23,PROD-00187,1,cancelled,PayPal,624.08
ORD-00004251,CUST-000844,2026-02-17,PROD-00115,4,completed,PayPal,1241.71
ORD-00004252,CUST-000214,2026-01-12,PROD-00173,2,pending,Debit Card,1258.51
